eq,label
台湾省64式轻型坦克,坦克装甲车辆
“挑战者”-1主战坦克,坦克装甲车辆
IS-7新式重型坦克,坦克装甲车辆
猎虎坦克歼击车,坦克装甲车辆
九二式装甲汽车,坦克装甲车辆
日本九四式骑兵装甲车,坦克装甲车辆
M2中型坦克,坦克装甲车辆
94式轻战车,坦克装甲车辆
95式轻战车,坦克装甲车辆
九七式指挥战车,坦克装甲车辆
IKV-91轻型坦克,坦克装甲车辆
“阿玛塔”坦克,坦克装甲车辆
97式中战车,坦克装甲车辆
M3中型坦克,坦克装甲车辆
日本九七式骑兵装甲车,坦克装甲车辆
M2轻型坦克,坦克装甲车辆
M5轻型坦克,坦克装甲车辆
XK2"黑豹"主战坦克,坦克装甲车辆
TM-800中型坦克,坦克装甲车辆
X1A2轻型坦克,坦克装甲车辆
85-Ⅱ式主战坦克,坦克装甲车辆
79式主战坦克,坦克装甲车辆
80式主战坦克,坦克装甲车辆
维克斯Mk3,坦克装甲车辆
M-84主战坦克,坦克装甲车辆
T-80B主战坦克,坦克装甲车辆
90式主战坦克,坦克装甲车辆
AMX-30主战坦克,坦克装甲车辆
PT-91主战坦克,坦克装甲车辆
62式轻型坦克,坦克装甲车辆
T-90主战坦克,坦克装甲车辆
T-64主战坦克,坦克装甲车辆
斯泰尔SK105轻型坦克,坦克装甲车辆
豹-II主战坦克,坦克装甲车辆
“堕落者”主战坦克,坦克装甲车辆
96A主战坦克,坦克装甲车辆
索玛S-35坦克,坦克装甲车辆
FCM F1超重型坦克,坦克装甲车辆
LT-H型轻型坦克,坦克装甲车辆
“雷诺”R-35轻型坦克,坦克装甲车辆
D1轻型坦克,坦克装甲车辆
AMC 35,坦克装甲车辆
一号D型坦克,坦克装甲车辆
E-100超重型坦克,坦克装甲车辆
一号B型训练坦克,坦克装甲车辆
一号B型坦克,坦克装甲车辆
一号C型坦克,坦克装甲车辆
“佐勒菲卡尔”主战坦克,坦克装甲车辆
IS-4坦克,坦克装甲车辆
IS-3坦克,坦克装甲车辆
TAM中型坦克,坦克装甲车辆
M48坦克,坦克装甲车辆
E-75标准战斗坦克,坦克装甲车辆
M60坦克,坦克装甲车辆
E-50标准战斗坦克,坦克装甲车辆
E-25驱逐战车,坦克装甲车辆
“酋长”坦克,坦克装甲车辆
BT-2轻型坦克,坦克装甲车辆
BT-7快速坦克,坦克装甲车辆
T-26轻型坦克,坦克装甲车辆
T14突击坦克,坦克装甲车辆
T-70轻型坦克,坦克装甲车辆
T-60轻型坦克,坦克装甲车辆
T-40轻型水陆坦克,坦克装甲车辆
T57/T58重型坦克,坦克装甲车辆
KV重型坦克,坦克装甲车辆
IS重型坦克,坦克装甲车辆
O-1型120吨重战车,坦克装甲车辆
T-72Z/Safari-74,坦克装甲车辆
T-34中型坦克,坦克装甲车辆
T-72主战坦克,坦克装甲车辆
T30/T34/T32坦克,坦克装甲车辆
T1/M6重型坦克,坦克装甲车辆
90式主战坦克,坦克装甲车辆
“梅卡瓦”坦克,坦克装甲车辆
风暴-I型主战坦克,坦克装甲车辆
T-28/t-95超重型坦克,坦克装甲车辆
T43/M103 重型坦克,坦克装甲车辆
百式100吨重战车,坦克装甲车辆
T-29重型坦克,坦克装甲车辆
九八式改轻战车,坦克装甲车辆
M36/杰克逊/Jackson驱逐战车,坦克装甲车辆
四式轻战车,坦克装甲车辆
“百夫长”坦克,坦克装甲车辆
88式主战坦克,坦克装甲车辆
M4/谢尔曼/Sherman,坦克装甲车辆
九五式轻战车,坦克装甲车辆
三式轻战车,坦克装甲车辆
98式轻战车,坦克装甲车辆
二式轻战车,坦克装甲车辆
95式重战车,坦克装甲车辆
M26/潘兴/Pershing,坦克装甲车辆
M22/蝉/Locust,坦克装甲车辆
T-27轻型坦克,坦克装甲车辆
SMK重型坦克,坦克装甲车辆
T-44中型坦克,坦克装甲车辆
T-38两栖侦察坦克,坦克装甲车辆
T-37两栖侦察坦克,坦克装甲车辆
T-35重型坦克,坦克装甲车辆
T-50轻型坦克,坦克装甲车辆
M24/霞飞/Chaffee,坦克装甲车辆
T-24中型坦克,坦克装甲车辆
T-100坦克,坦克装甲车辆
KV-85重型坦克,坦克装甲车辆
T-18坦克,坦克装甲车辆
四式中战车,坦克装甲车辆
玛蒙-哈宁顿CTLS轻型坦克,坦克装甲车辆
BT-5快速坦克,坦克装甲车辆
91式重战车,坦克装甲车辆
五式中战车,坦克装甲车辆
T30重型坦克,坦克装甲车辆
快速部署部队轻型坦克(RDF/LT),坦克装甲车辆
T-28中型坦克,坦克装甲车辆
三式中战车,坦克装甲车辆
一式中战车,坦克装甲车辆
九七式改中战车,坦克装甲车辆
M10/3in GMC T35坦克歼击车,坦克装甲车辆
五式轻战车,坦克装甲车辆
PzKpfw VII/八号坦克/鼠式,坦克装甲车辆
M18/地狱猫/Hellcat坦克歼击车,坦克装甲车辆
89式乙型中战车,坦克装甲车辆
BT坦克,坦克装甲车辆
KV-1重型坦克,坦克装甲车辆
IS-10坦克,坦克装甲车辆
BT-4快速坦克,坦克装甲车辆
BT-3快速坦克,坦克装甲车辆
BT-1快速坦克,坦克装甲车辆
E系列坦克,坦克装甲车辆
IS-6重型坦克,坦克装甲车辆
SU-100坦克歼击车,坦克装甲车辆
PZ.38(t),坦克装甲车辆
SU-85驱逐坦克,坦克装甲车辆
LT-35/PZkpfw35(t),坦克装甲车辆
IS-2重型坦克,坦克装甲车辆
IS-1重型坦克,坦克装甲车辆
PzKpfw Ⅳ/四号坦克,坦克装甲车辆
PzKpfw III/三号坦克,坦克装甲车辆
PzKpfw II/二号坦克,坦克装甲车辆
KV-2重型坦克,坦克装甲车辆
四号D型坦克,坦克装甲车辆
PzKpfw VII /七号坦克/狮式,坦克装甲车辆
PzKpfw VI/六号坦克/虎式,坦克装甲车辆
T-46轻型坦克,坦克装甲车辆
PzKpfw V/五号坦克/豹式/黑豹,坦克装甲车辆
一号喷火坦克,坦克装甲车辆
哈奇开斯H系列,坦克装甲车辆
D2中型坦克,坦克装甲车辆
MLVM山地战车,坦克装甲车辆
BVP M80A步兵战车,坦克装甲车辆
AMX-10P步兵战车,坦克装甲车辆
AMX VCI步兵战车,坦克装甲车辆
“达多”步兵战车,坦克装甲车辆
“鼬鼠”2空降装甲车,坦克装甲车辆
ZBD03空降战车,坦克装甲车辆
“黄鼠狼”1A3步兵战车,坦克装甲车辆
M1A1/M1A2“艾布拉姆斯”,坦克装甲车辆
ZBD-09式8X8轮式步兵战车,坦克装甲车辆
ZBD-04式步兵战车,坦克装甲车辆
86式履带式步兵战车,坦克装甲车辆
ZBD-05两栖突击车,坦克装甲车辆
BAT特种部队多用途车,坦克装甲车辆
索弗拉姆VLA可空载轻型车,坦克装甲车辆
依维柯轻型多用途车,坦克装甲车辆
BTR-80装甲人员运输车,坦克装甲车辆
桑塔纳88型军用轻型车,坦克装甲车辆
M-240“风暴”多用途车（MMV),坦克装甲车辆
Fardier FL500和FL501轻型车,坦克装甲车辆
格雷纳迪尔,坦克装甲车辆
格罗弗·韦布装甲巡逻车,坦克装甲车辆
“狐”式轻型装甲车,坦克装甲车辆
“肖兰德”装甲巡逻车,坦克装甲车辆
82式指挥通信车,坦克装甲车辆
莫瓦格“鹰”式装甲侦察车,坦克装甲车辆
MT-LB多用途履带式装甲车,坦克装甲车辆
EE-9“卡斯卡维尔”侦察车,坦克装甲车辆
BRDM-2两栖侦察车,坦克装甲车辆
FUG两栖侦察车,坦克装甲车辆
“短吻鳄”轻型侦察车,坦克装甲车辆
ABI装甲车,坦克装甲车辆
BRDM-1两栖侦察车,坦克装甲车辆
“蝎”式侦察车,坦克装甲车辆
BRDM-2两栖侦察车,坦克装甲车辆
卡雅（KAYA）,坦克装甲车辆
MRAP防地雷反伏击车,坦克装甲车辆
79式火箭布雷车,坦克装甲车辆
84式122毫米火箭布雷车,坦克装甲车辆
GSL131型机械爆破扫雷车,坦克装甲车辆
红箭-9反坦克导弹发射车,坦克装甲车辆
74式火箭布雷车,坦克装甲车辆
81式火箭扫雷车,坦克装甲车辆
轮式通用装甲车,坦克装甲车辆
LMC1200雪地车,坦克装甲车辆
LMC1800雪地车,坦克装甲车辆
LMC1500雪地车,坦克装甲车辆
MT-L履带式雪地两栖车,坦克装甲车辆
BRDM-2反坦克导弹发射车,坦克装甲车辆
红箭-8轮式反坦克导弹发射车,坦克装甲车辆
苏帕凯特MkⅢ全地形移动平台（ATMP）,坦克装甲车辆
“美洲虎”1自行反坦克导弹发射车,坦克装甲车辆
“胡狼”轻型伞兵车,坦克装甲车辆
RAM轻型装甲战车族,坦克装甲车辆
M901改进型“陶”式导弹发射车,坦克装甲车辆
GT-T履带式雪地两栖车,坦克装甲车辆
桑塔纳109型军用轻型车,坦克装甲车辆
MM-1型多用途全地形车,坦克装甲车辆
LT-38轻型坦克,坦克装甲车辆
BA-27M装甲车,坦克装甲车辆
一号坦克/PzKpfw I,坦克装甲车辆
BA-5装甲车,坦克装甲车辆
一号防空坦克,坦克装甲车辆
M38/猎狼犬/ Wolfhound,坦克装甲车辆
一号A型坦克,坦克装甲车辆
BAD-2两栖车,坦克装甲车辆
九五式公路铁路两用装甲车,坦克装甲车辆
ZBD-2000轻型履带式伞兵步战车,坦克装甲车辆
“美洲豹”战斗工兵车,坦克装甲车辆
九一式装甲汽车,坦克装甲车辆
WJ08式警用装甲防暴车,坦克装甲车辆
“阿奇扎里特”装甲运兵车,坦克装甲车辆
ZFB05系列轻型轮式装甲车,坦克装甲车辆
LAV-AD防空装甲车,坦克装甲车辆
SPM-3“熊”式装甲汽车,坦克装甲车辆
福特GPA两栖吉普车,坦克装甲车辆
滚雷沙漠侦察车（DPV）,坦克装甲车辆
LYT2021超轻型轮式伞兵突击车,坦克装甲车辆
"切诺斯"快速突击车（FAV）,坦克装甲车辆
M151轻型车辆以及变体型,坦克装甲车辆
M1161轻型突击车（ITV/LSV）,坦克装甲车辆
ALSV 轻型突击车,坦克装甲车辆
BA-9装甲车,坦克装甲车辆
BA-11D装甲车,坦克装甲车辆
智利轮式装甲车,坦克装甲车辆
潘哈德VBL轮式侦察车,坦克装甲车辆
WZ523轮式装甲侦察车,坦克装甲车辆
M8/猎犬/Greyhound装甲车,坦克装甲车辆
霍特斯伯4985型散兵,坦克装甲车辆
87式侦查警戒车,坦克装甲车辆
戴姆勒“费列特”侦察车,坦克装甲车辆
“蝎”式轻型侦察车,坦克装甲车辆
“山猫”侦察车,坦克装甲车辆
凯迪拉克·盖奇侦察车,坦克装甲车辆
AMX-10RC侦察车,坦克装甲车辆
“大山猫”装甲车,坦克装甲车辆
“萨拉丁”装甲车,坦克装甲车辆
VEC轮式骑兵侦察车,坦克装甲车辆
“蟋蟀”轻型攻击车,坦克装甲车辆
快速攻击车,坦克装甲车辆
DAC2.65FAEG两栖车,坦克装甲车辆
GAZ-3937系列车辆,坦克装甲车辆
NJ2046系列,坦克装甲车辆
BAD双炮塔车,坦克装甲车辆
“沙漠袭击者”特种行动车,坦克装甲车辆
M3侦察车,坦克装甲车辆
路虎·卫士,坦克装甲车辆
特别行动车,坦克装甲车辆
轻型攻击车,坦克装甲车辆
AB3“黑鸢尾”和“沙漠鸢尾”,坦克装甲车辆
沃尔斯利装甲汽车,坦克装甲车辆
G BAT Mk2快速反应通用车,坦克装甲车辆
维克斯装甲汽车,坦克装甲车辆
SX-1新型伞兵突击车,坦克装甲车辆
通用装甲车,坦克装甲车辆
BMP-3步兵战车,坦克装甲车辆
悍马Hummer,坦克装甲车辆
BMP-23步兵战车,坦克装甲车辆
BMD-3空降战车,坦克装甲车辆
“虎”式装甲越野车,坦克装甲车辆
大宇KIFV步兵战车,坦克装甲车辆
BA-11装甲车,坦克装甲车辆
VN3轮式装甲车,坦克装甲车辆
陆地漫游者,坦克装甲车辆
ZSL90式/WZ551装甲车原型车,坦克装甲车辆
MLI-84步兵战车,坦克装甲车辆
FAI-M装甲车,坦克装甲车辆
92式轮式装甲车,坦克装甲车辆
BMP-1步兵战车,坦克装甲车辆
M-80机械化步兵战车,坦克装甲车辆
BMP-2步兵战车,坦克装甲车辆
BMD-1空降战车,坦克装甲车辆
LB-23/BA-21装甲车,坦克装甲车辆
89式机械化步兵战车,坦克装甲车辆
“鼬鼠”1空降装甲车,坦克装甲车辆
FAI装甲车,坦克装甲车辆
D-13装甲车,坦克装甲车辆
BA-30装甲车,坦克装甲车辆
D-8S空降装甲车,坦克装甲车辆
D-8装甲车,坦克装甲车辆
BA-I装甲车,坦克装甲车辆
D-12装甲车,坦克装甲车辆
BA-10装甲车,坦克装甲车辆
BA-3装甲车,坦克装甲车辆
BA-6装甲车,坦克装甲车辆
KH-50,坦克装甲车辆
雷诺R40战车,坦克装甲车辆
FCM36,坦克装甲车辆
BA-64装甲车,坦克装甲车辆
BA-27装甲车,坦克装甲车辆
TNH坦克,坦克装甲车辆
6×6型ARMA装甲车,坦克装甲车辆
97式步兵战车,坦克装甲车辆
T27装甲车,坦克装甲车辆
日本13式机动坦克,坦克装甲车辆
M2半履带车,坦克装甲车辆
T17/猎鹿犬/Deerhound,坦克装甲车辆
NVH-1步兵战车,坦克装甲车辆
LT-34轻型坦克,坦克装甲车辆
LT-35轻型坦克,坦克装甲车辆
潘哈德ERC 90 F4装甲车,坦克装甲车辆
NFV-1步兵战车,坦克装甲车辆
Aquatrack履带式两栖车,坦克装甲车辆
OMC“獾”式20步兵战车,坦克装甲车辆
LAV-25轻型装甲车,坦克装甲车辆
VBCI步兵战车,坦克装甲车辆
BMR-600轮式步兵战车,坦克装甲车辆
M1114装甲车,坦克装甲车辆
VN2轮式装甲车,坦克装甲车辆
“半人马座”坦克歼击车,坦克装甲车辆
6616型装甲车,坦克装甲车辆
ASV150,坦克装甲车辆
LAV-150AFV,坦克装甲车辆
LAV-300装甲战车,坦克装甲车辆
潘哈德AML轻型装甲车,坦克装甲车辆
EFV远征战车,坦克装甲车辆
CV90装甲战车,坦克装甲车辆
AIFV装甲步兵战车,坦克装甲车辆
M2A3“布雷德利”步兵战车,坦克装甲车辆
“武士”机械化战车,坦克装甲车辆
ASCOD机械化步兵战车,坦克装甲车辆
奥拓-梅莱拉步兵装甲战车,坦克装甲车辆
FNSS防务系统公司TIFV步兵战车,坦克装甲车辆
95式抢救战车,坦克装甲车辆
98式装甲弹药输送车,坦克装甲车辆
“飞鸟”轻型攻击车,坦克装甲车辆
WMZ551JH新型装甲救护车,坦克装甲车辆
奥维兰德A3F型快速攻击车,坦克装甲车辆
LuAZ-96两栖战地支援车,坦克装甲车辆
长缨1号（CY-1）,导弹武器
UGM-133(三叉戟II),导弹武器
R-39/鲟鱼/SS-N-20,导弹武器
RK-55/石榴石/SS-N-21,导弹武器
K-15,导弹武器
丹努什/Dhanush/大地海军型,导弹武器
海猫(Sea Cat),导弹武器
RIM-162/增强型海麻雀(ESSM),导弹武器
RIM-24/鞑靼人/Tartar,导弹武器
海参（Sea Slug）,导弹武器
9M38M2/刺猬/SA-N-12,导弹武器
Aster(紫苑),导弹武器
S-300F/要塞/SA-N-6,导弹武器
矛-IR,导弹武器
9K32舰载型/箭－2M/SA-N-5,导弹武器
海狼（Sea-Wolf ),导弹武器
M-11/风暴/SA-N-3,导弹武器
S-75/德维纳河/SA-2,导弹武器
海镖（Sea Dart）,导弹武器
RIM-8/黄铜骑士/Talos,导弹武器
RIM-66D（标准-Ⅱ）,导弹武器
FLS-1,导弹武器
小猎犬(RIM-2),导弹武器
RIM-116/拉姆/RAM,导弹武器
飞豹(FL-3000N),导弹武器
RIM-7M/海麻雀/Sea Sparrow,导弹武器
海红旗-9(HHQ-9),导弹武器
标准-3/SM-3/RIM-161,导弹武器
RIM-66,导弹武器
猎鹰60N,导弹武器
东风-25(DF-25),导弹武器
东风-1（DF-1）,导弹武器
B611“枕木”,导弹武器
东风-4（DF-4）,导弹武器
东风-3（DF-3）,导弹武器
M-7（8610/CSS-8）,导弹武器
东风-31（DF-31）,导弹武器
白头山/大浦洞/Taepodong,导弹武器
褐雨燕（Swift）ZT3,导弹武器
马索戈反（Mathogo）,导弹武器
猎迷（Nimrod）,导弹武器
比尔（BILL）RBS-56,导弹武器
矮脚鸡（Bantam）RB53,导弹武器
9M114(AS-8/AT-6/AT-9),导弹武器
马尔卡拉,导弹武器
旋火（Swingfire）,导弹武器
哈塔夫-1（Hatf-I ）,导弹武器
哈塔夫-4/Hatf-4/沙欣-1,导弹武器
“高里”-1,导弹武器
崔格特(TIGRAT),导弹武器
KN-02,导弹武器
哈塔夫-6/Hatf-VI/沙欣-2,导弹武器
玄武-3,导弹武器
哈塔夫-3（Hatf-3）,导弹武器
大地-1/普里特维SS-150,导弹武器
烈火-5（Agni-V ）,导弹武器
杰里科-2B（Jericho-2B）,导弹武器
侏儒/Midgetman,导弹武器
杰里科-2（Jericho-2）,导弹武器
米兰（Milan）,导弹武器
霍特（HOT）,导弹武器
BGM-109G(战斧),导弹武器
猎豹（Ingwe）,导弹武器
ZT-3雨燕,导弹武器
特萨姆（TSSAM）AGM-137,导弹武器
J-201,导弹武器
Predator/掠夺者,导弹武器
沙蛇,导弹武器
KAM-3D,导弹武器
MGM-134/侏儒/Midgetman,导弹武器
LGM-118A(和平卫士),导弹武器
M-18/CSS-11,导弹武器
64式/马特,导弹武器
红箭73(HJ-73),导弹武器
96式/重马特/ATM-4,导弹武器
红箭9(HJ-9),导弹武器
M-7/CSS-8/DF-11,导弹武器
M-9/东风-15/CSS-6,导弹武器
M11,导弹武器
烈火-4（Agni-IV）,导弹武器
Al-Raid,导弹武器
小红帽/X-7,导弹武器
穆萨克-120/纳济特10/伊朗130,导弹武器
V-2/报复性武器-2,导弹武器
鹰-80/Sakr-80,导弹武器
胜利者/征服者,导弹武器
征服者-110/NP-110,导弹武器
RS-120,导弹武器
长钉-SR/MR/LR/ER,导弹武器
9M123/菊花/AT-15,导弹武器
87式/中马特/ATM-3,导弹武器
沙蛇/艾利克斯/ACCP,导弹武器
独眼巨人/特里福姆/Triform,导弹武器
麦夫,导弹武器
劳动/Ro-dong,导弹武器
9M133/短号/AT-14,导弹武器
火星-7/飞毛腿D/Hwasong-7,导弹武器
SM-65/ CGM-16/阿特拉斯,导弹武器
HGM-25A(大力神-1),导弹武器
TM-76/马斯/Mace,导弹武器
北方（Nord）AS10,导弹武器
MGM-1/斗牛士/Matador,导弹武器
SM-64纳瓦霍,导弹武器
东风-41（DF-41）,导弹武器
SM-62/蛇鲨/Snark,导弹武器
青峰,导弹武器
昆吾,导弹武器
东风-5（DF-5）,导弹武器
东风-2/DF-2,导弹武器
火星-6/飞毛腿-C/Hwasong-6,导弹武器
红箭10(AFT-10),导弹武器
CKEM超高速导弹,导弹武器
伊斯坎杰尔-E/SS-26,导弹武器
MGM-157埃弗格姆（Efogm）,导弹武器
RS-12/白杨/SS-25,导弹武器
火星-5/Hwasong-5/飞毛腿-B,导弹武器
FGM-148/标枪/Javelin,导弹武器
烈火-3/Agni-III,导弹武器
RT-23/SS-24/手术刀,导弹武器
烈火-2(Agni-II),导弹武器
BGM-71/陶式/TOW,导弹武器
民兵,导弹武器
9K714/奥卡导弹/SS-23,导弹武器
东风-21（DF-21）,导弹武器
红箭8(HJ-8),导弹武器
BGM－109C(战斧),导弹武器
9K79/圆点/SS-21,导弹武器
白杨-M/SS-27/PC-12M,导弹武器
RGM-6/天狮星/Regulus,导弹武器
UGM-27A(北极星A-1),导弹武器
VGM-27B(北极星A-2),导弹武器
UGM-96A(三叉戟I型C-4),导弹武器
巨浪-2（JL-2/CSS-N-4）,导弹武器
VGM－27C(北极星A-3),导弹武器
标准Ⅳ/SM-4,导弹武器
海神C3,导弹武器
巨浪-1（JL-1/CSS-N-3）,导弹武器
THAAD,导弹武器
鹰击301（C-301）,导弹武器
海鹰-1J(HY-1J）,导弹武器
上游-2,导弹武器
“上游”-1/“上游”-1甲,导弹武器
鹰击-7(YJ-1/C-701),导弹武器
海鹰-3（HY-3/C-301）,导弹武器
鹰击-8A（YJ-8A/C-801）,导弹武器
鹰击1(YJ-1/C-101),导弹武器
鹰击-83（YJ-83/C-803）,导弹武器
海鹰-1(HY-1）/飞龙-3(FL－3）,导弹武器
布拉莫斯,导弹武器
海鹰-2乙（HY-2B）,导弹武器
Х-35/AS-17,导弹武器
雄风-3,导弹武器
雄风-2,导弹武器
鹰击-62(YJ-62/C-602),导弹武器
特塞奥/Teseo-Mk2,导弹武器
RUR-5A"阿斯洛克",导弹武器
3M60/Kh35/AS-20/SS-N-25,导弹武器
飞鱼/Exocet,导弹武器
鹰击-12(YJ-12/CM-400AKG),导弹武器
C-704,导弹武器
C802A（鹰击82）,导弹武器
3M80MBE/白蛉/SS-N-22,导弹武器
红鲨鱼,导弹武器
雄风-1导弹,导弹武器
长剑-10/东海-10,导弹武器
奥托马特/Otomat,导弹武器
鹰击802,导弹武器
鹰击-91(YJ-91/C-901),导弹武器
鹰击803,导弹武器
鹰击801,导弹武器
BGM-109B(战斧),导弹武器
